firstpost_date,content
1425448031,What are OTM options? $DAL $DG $GOOG $GOOGL $AAPL $GM $F $SLV $DUST http://t.co/oujpZ3flYM http://t.co/IFDbzn0MlV
1426856635,"$GOOG $AAPL $TWTR March 20th, 2015 Watch List - Update from Option Millionaires - Stock Options Chatroom Futures a... http://t.co/vSXQ9zMhnm"
1426122051,$GOOG $AAPL $TWTR Wednesday Recap - Update from Option Millionaires - Stock Options Chatroom It was a mixed bag to... http://t.co/yRkND7fkhF
1425393600,Actives on open @ CBOE: $AAPL $C $TWTR $VALE $AKS $TSLA $BABA $GOOG $KO $NFLX
1425679521,"$GOOG How Mobile Is Punishing Google: 
How Mobile Is Punishing Google
Benzinga - 1 hour ago 
Google Inc (NASDA... http://t.co/rniwM1aOI8"
1426683836,"$GOOG $AAPL $TWTR March 18th, 2015 Watch List - Update from Option Millionaires - Stock Options Chatroom Markets t... http://t.co/6b9wGhEwrY"
1426169044,"$GOOG $AAPL $TWTR March 12th, 2015 Watch List - Update from Option Millionaires - Stock Options Chatroom Markets t... http://t.co/TM5pSJD3tG"
1426857775,"$FB - $GOOG, $SBUX - $KO and more big matchups to vote on in our Stock Market Madness bracket. #marchmadness http://t.co/xGPMdxrGAQ"
1425333526,"$GOOG Google Inc Upgraded To Buy At Merrill Lynch: 
Google Inc Upgraded To Buy At Merrill Lynch
Bidness ETC - ... http://t.co/NP1PXDvYMA"
1425649685,Clipper Fund 2014 Annual Investor Letter with great chat-&gt; http://t.co/s1QdQWvstq $$ $UNH $AXP $GOOG $UNH $AMZN http://t.co/4dVzNPwhnE
1426019941,RT @scottbudman: Just in: Google CFO Patrick Pichette to retire. $GOOG
1425315887,$GOOG $AAPL $TWTR Lumber Liquidated – $LL down over 20% After 60 Minutes Expose http://t.co/B4nmvKQQ1c
1425697391,$GOOG $AAPL $TWTR Friday Focus: It’s The Dollar Stupid - Update from Option Millionaires - Stock Options Chatroom ... http://t.co/YIux872BsX
1425390630,"Big Four US Tech Market Value

2015: $1.63T
2000: $1.57T

$MSFT $CSCO $QCOM $INTC vs $AAPL $MSFT $GOOG $AMZN 

OMX Group"
1426810046,$GOOG $AAPL $TWTR Thursday Recap - Update from Option Millionaires - Stock Options Chatroom There was no currency ... http://t.co/dYO36WUrjf
1426511114,"$GOOG $AAPL $TWTR Chatroom For Monday, March 16th, 2015 - Update from Option Millionaires - Stock Options Chatroom... http://t.co/ETUOA6bbMu"
1425497398,". $AAPL $GOOG $INTC $ADBE to pay a total of $415 mln to settle hiring-collusion lawsuit
http://t.co/1IgnmfFZSH"
1425577743,$GOOG - Study: Self-Driving Cars Would Cut 90% of Crashes--2nd update http://t.co/prqXRlxZw2
1425387727,$GOOG $AAPL $TWTR Tuesday Morning Reads 3/3/15 - Update from Option Millionaires - Stock Options Chatroom After a ... http://t.co/84Vsetd0so
1426293095,".@Microsoft #Cortana will be available on #iOS, @google @Android devices #mobile $AAPL, $GOOG, $MSFT, $TRI http://t.co/uhqJioaqRL"
1426080610,"RT @WSJ: Google opens first Google-branded store, in London: http://t.co/7BRMElDu4t $GOOG http://t.co/L06H93Zwif"
1426202892,"$CMCSA, $GOOG, $TRW Benzinga's M&amp;amp;A Chatter for Thursday March 12, 2015 - http://t.co/tsThk8AmmS ~ via @AlertTrade"
1426461676,$FB or $TWTR? $GOOG or $AMZN? Weigh in on Wall Street's best stocks in our Stock Market Madness! #marchmadness http://t.co/xGPMdxrGAQ
1425937234,RT @StockTwits: Google is investing in immortality. A must-see story and cover from @markets http://t.co/3mkp980rLS $GOOG $GOOGL http://t.c…
1425365167,"PR: .@SanDisk Intros Two Smartphone-friendly Flash Drives $SNDK, $AAPL, $GOOG, $MSFT http://t.co/PrFDyHglYh http://t.co/pA1jUxruUw"
1426807017,"$GOOG Is YouTube Google Inc.'s Answer to Cable?: 
Is YouTube Google Inc.'s Answer to Cable?
Motley Fool - 3 ho... http://t.co/KVk5TKIEBp"
1426619003,$VRNG gains on settlement  - cash in and on-going royalties keeps it strong for $GOOG &amp; ZTE case wins
1426043080,$GOOG $AAPL $TWTR How Are We Looking For Tomorrow? - Update from Option Millionaires - Stock Options Chatroom Afte... http://t.co/fLExfvqbUv
1425673788,A Peek Inside The Fidelity Contrafund http://t.co/1uvguQho05 $AAPL #APPLE $BRK.B $CL $DIS $FB $GOOG $GOOGL $WFC $FCNTX
1425996284,$GOOG $AAPL $TWTR Tuesday Morning Market Video – $SPY $GDX $MCD $HD $NFLX $BIG http://t.co/sQpeAvbgOt
1425309832,.@eric_analytics $GOOG users need to wake up and realize they’re not the customer; their privacy is at odds with Google’s business model.
1425401614,RT @eToro: RT @CNBC: It's official: Google has confirmed plans to become a mobile operator » http://t.co/Lr5baGNa5v $GOOG
1426248423,$GOOG $AAPL $TWTR Friday Morning Reads – 3/13/15 - Update from Option Millionaires - Stock Options Chatroom The US... http://t.co/AQGkK4BKow
1426204680,"Meet the new @google Chromebook Pixel - 2560x1700 and USB Type-C $GOOG, $INTC http://t.co/ySPEbyNS0d http://t.co/mnU2HNzbHi"
1426086973,International Lithium Partner China's Jiangxi Ganfeng Lithium Signs MOU With Boston-Power Inc. https://t.co/4xaZgT9tSD $GOOG $AAPL $TSLA
1426683836,$GOOG $AAPL $TWTR Wednesday Morning Reads – 3/18/15 - Update from Option Millionaires - Stock Options Chatroom Goo... http://t.co/8PK7Lj0i5K
1426700145,"The latest ""What We're Reading"" http://t.co/VJxVJEMill $IBKR $LYV $SFTBY $WWE $Z $LL $AAPL $AMZN $FB $GOOG"
1425481286,"$GOOG $AAPL $TWTR March 4th, 2015 Watch List - Update from Option Millionaires - Stock Options Chatroom Markets fi... http://t.co/7PY10G1o0B"
1425333830,RT @WSJ: Google confirms plan to offer wireless service: http://t.co/bXS7wtzVMG $GOOG #MWC15
1425311476,"RT @ScottWapnerCNBC: Nasdaq 5k special at 12.  Piecyk, Milunovick, Meeks on the milestone.  Plus a guy who TURNED DOWN buying $GOOG for $75…"
1426730644,$GOOG $AAPL $TWTR Wednesday Recap - Update from Option Millionaires - Stock Options Chatroom Patient?  It's gone f... http://t.co/W5v6Yq9Wwg
1425989066,$GOOG $AAPL $TWTR Tuesday Morning Reads – 3/10/15 - Update from Option Millionaires - Stock Options Chatroom Stock... http://t.co/DkvJAdpu7s
1425327475,RT @WSJ: Google confirms plan to offer wireless service: http://t.co/bXS7wtzVMG $GOOG #MWC15
1425650478,"$GOOG $AAPL $TWTR March 6th, 2015 Watch List - Update from Option Millionaires - Stock Options Chatroom Markets cl... http://t.co/nIr5Kd4onb"
1425343034,RT @aneel: Google confirms plan to offer wireless service $GOOG http://t.co/0qiWS9phqg via @WSJ
1426030094,"$GOOG Montreal-born Google Inc CFO Patrick Pichette to retire amid string of senior ...: 
Montreal-born Google... http://t.co/O64ULElNt3"
1426088042,International Lithium Partner China’s Jiangxi Ganfeng Lithium Signs MOU With Boston-Power Inc. https://t.co/H8zHSrz6oF $GOOG $AAPL $TSLA
1426693481,"Midday brief: GM to pull back in Russia, take $600M hit http://t.co/QoUWEhtOmV $GM $GOOG $FED $USDCAD $MACRO #cdnecon #eurozone"
1426298605,$GOOG $AAPL $TWTR Friday Recap – 3/13/15 - Update from Option Millionaires - Stock Options Chatroom After yesterda... http://t.co/URSoVSqSPw
1426276063,"$GOOG An In-Depth Review Of Google Inc.'s Chromebook Pixel 2015: 
An In-Depth Review Of Google Inc.'s Chromebo... http://t.co/YANL1LxCp5"
1425413111,"$GOOG Barron's Puts Google Inc. (NASDAQ:GOOGL) On the Buy List: 
Barron's Puts Google Inc. (NASDAQ:GOOGL) On t... http://t.co/uOdL7oVND4"
1426005381,@afifuze Entering near the 200 day key support. $GOOG
1426711053,"http://t.co/y3ZkTSXVfQ Daily Round Up 3/16/15: CVA, RP, JMP, GTY http://t.co/36HZ2eb6qS $ANIP $COTY $DYN $ERII $EVHC $FIVN $GGP $GOOG $GRPN"
1426289990,"$GOOG Google Inc's (GOOGL) Google Code Is Dead: 
Google Inc's (GOOGL) Google Code Is Dead
Bidness ETC - 3 hour... http://t.co/r4KgQjxGFB"
1426683240,Morning brief: Remembering Doctor Zhivago amid protests aimed at the ECB $GOOG $FED $USDCAD $MACRO #cdnecon #eurozone
1425295537,".@Sony announces its #XperiaZ4 Tablet, featuring a 10.1-inch 2K display $SNE, $QCOM, $GOOG http://t.co/ZPrm05z4JO http://t.co/h76ua6C9FP"
1426273045,"Google Under Selling Pressure: A Technical Look: 
Joel Elconin is the co-host of Benzinga's #Pre... http://t.co/93JwAEC1cR $goog $googl"
1425906268,$GOOG $AAPL $TWTR Morning Watchlist - Update from Option Millionaires - Stock Options Chatroom Futures are pointin... http://t.co/wxs2ACSkAj
1426514646,$GOOG $AAPL $TWTR Monday Morning Market Video – $IWM $QQQ $USO $GPRO $AAPL $GOOGL http://t.co/OiD16JEKCd
1425312223,RT @WSJ: Google confirms plan to offer wireless service: http://t.co/bXS7wtzVMG $GOOG #MWC15
1425440345,".@Google announce #L@EA, a @Google-powered mobile network @googlelte $GOOG, $T, $TMUS, $TWTR http://t.co/QZVjtvWGW2 http://t.co/O2ROpmXi2Z"
1425391511,Inside #ProjectLoon: #Google 's internet in the sky - $GOOG - The Verge - http://t.co/HPwL7qXBm6 http://t.co/bZH4iVCReZ
1425564450,"$GOOG $AAPL $TWTR March 5th, 2015 Watch List - Update from Option Millionaires - Stock Options Chatroom Markets fe... http://t.co/O08KsnDAQ1"
1425680905,$GOOG $GOOGL #BigPharma #NDA – Google wins fight to keep #Adwords FBI drug sting docs secret http://t.co/fbNe9IxHoq via @theregister
1425919675,Jesse Livermore -- Part Three: The Ups And Downs Of Trading by @ruperthargreav1 http://t.co/lHbhN9pJCa $GOOG $GOOGL $UNP
1426269603,"RT @scottbudman: Google on Apps bug that exposed personal data: ""We identified the cause .. made fixes .. We apologize."" $GOOG http://t.co/…"
1425174995,"$GOOG What's Google Doing In Seoul, South Korea?: 
What's Google Doing In Seoul, South Korea?
Benzinga - 1 hou... http://t.co/woXJITFeD5"
1425672280,$GOOG $AAPL $TWTR Friday Morning Reads – 3/6/15 - Update from Option Millionaires - Stock Options Chatroom The Feb... http://t.co/sofhUyUYQM
1425397959,"$GOOG Google Inc Price Target Upped By UBS: 
Google Inc Price Target Upped By UBS
ValueWalk - 29 minutes ago 
... http://t.co/V6a0S8XxCP"
1426766523,$GOOG $AAPL $TWTR Thursday Morning Market Video – $WYNN $TSLA $CAT $TWTR $SPY $QQQ $BIDU http://t.co/6C0O6A3vTj
1425659636,#Apple could dump #Google from its mobile web browser - $AAPL $GOOG - Business Insider - http://t.co/piL6fisfbe
1425308697,$GOOG $AAPL $TWTR Monday Morning Reads – 3/2/15 - Update from Option Millionaires - Stock Options Chatroom It's th... http://t.co/6ibBxE1vOR
1425557389,$GOOG $AAPL $TWTR Thursday Morning Reads – 3/5/15 - Update from Option Millionaires - Stock Options Chatroom Stock... http://t.co/DbbCOApcL4
1425477751,$GOOG $AAPL $TWTR Wednesday Morning Reads – 3/4/15 - Update from Option Millionaires - Stock Options Chatroom Afte... http://t.co/gBWC3XWHHj
1425650588,$AAPL $FB $MSFT $GOOG $AMZN $TWTR &amp; 373 more ask Supreme Court for nationwide marriage equality http://t.co/2kUzHV0ddI
1426593670,$GOOG $AAPL $TWTR Tuesday Morning Reads 3-17-15 - Update from Option Millionaires - Stock Options Chatroom Happy S... http://t.co/SxF82J1uSu
1426026651,"$GOOG Google Inc CFO Patrick Pichette Is Retiring: 
Google Inc CFO Patrick Pichette Is Retiring
ValueWalk - 56... http://t.co/0O8jg0T334"
1425524211,"@googleafrica wondering: whatever happened to  #ProjectLink to bring faster, more reliable Internet access to #Uganda? cc @AfricaSIF $GOOG"
1424732641,"RT @om: ""Mobile accounts for more than 50% of @YouTube watch time and ~75% of overall views."" @JPMorgan #mobile #stats $GOOG http://t.co/lz…"
1425921659,"So with HBO exclusively teaming up with $APPL for cordcutters, Google's response has to be to hook up with ESPN for the same $DIS $GOOG $TWX"
1426188949,RT @rickrothacker: Google Fiber: Kansas City offers Charlotte ‘Digital Divide’ lessons http://t.co/ERvp7fmtcH #GoogleFiber $GOOG
1425690783,@OmarWaraich the bans will be driven by the size of a particular market. India is a big revenue driver for $GOOG
1425868137,"RT @GoogleReporter: Google Launching Virtual Reality for Android
http://t.co/8xs00N9zL9
$GOOGL $GOOG #VR #tech http://t.co/T1FkakyuAS"
1425395230,$GOOG $AAPL $TWTR Tuesday Morning Market Video – $JPM $AAPL $GOOGL $GDX $FCX $GLD $BIDU http://t.co/VeaRgNJ0Hr
1426505420,"$GOOG Yahoo! Inc. (NASDAQ:YHOO) &amp; Google Inc (NASDAQ:GOOGL) Undertaken ...: 
Yahoo! Inc. (NASDAQ:YHOO) &amp; Googl... http://t.co/roe5NaoMoe"
1426600866,$GOOG $AAPL $TWTR Tuesday Morning Market Video – $SPY $QQQ $IWM $USO $FB $TWTR $GOOGL $TSLA http://t.co/dZQAFWWwQZ
1426217291,@th3taman @google first mistake i guess. that is what $GOOG uses
1426851747,"Dear $GOOG, next time you skew search results, can all MMB's results be pics of Mia Malkova? @miamalkova #jism"
1425440345,".@Google announce #L@EA, a @Google-powered mobile network @googlelte $GOOG, $T, $TMUS, $TWTR http://t.co/L0RX1p7MGt http://t.co/cqdsf5DAKc"
1425534869,"$GOOG Tech anti-poaching suit may conclude after settlement figure grows: 
Tech anti-poaching suit may conclud... http://t.co/BlpVGgcl7T"
1425450947,Billions at stake on Apple-Google search deal: UBS $AAPL $GOOGL $GOOG bullish on Apple &amp; Google $MSFT &amp; $IBM too http://t.co/gbdbZI4Gy1
1425416731,"$GOOG Google Inc CEO Meets EU Anti-trust Chief: 
Google Inc CEO Meets EU Anti-trust Chief
Bidness ETC - 16 min... http://t.co/GyXfRJMyG1"
1426764534,"And we're back in action! Second-round #marchmadness matchups include $AAPL - $MSFT, $KO - $SBUX and $GOOG - $FB! http://t.co/xGPMdxrGAQ"
1426801774,Keith Kohl: Lithium Investing - Tomorrow's Energy Is A Metal.  https://t.co/aoTjKHD0ws $LIT $ILHMF $TSLA $AAPL $GOOG $F $GM $TRRXF
1426803370,Keith Kohl: Lithium Investing - Tomorrow’s Energy Is A Metal.  https://t.co/HCF2z3GVYU $LIT $ILHMF $TSLA $AAPL $GOOG $F $GM $TRRXF
1426086222,RT @Marvin_Mathew: Looks like $GOOG is changing strategies. First branded store opens up in London. http://t.co/qsRbkrWAhz #tech #Google ht…
1426770639,"And we're back in action! Second-round #marchmadness matchups include $AAPL - $MSFT, $KO - $SBUX and $GOOG - $FB! https://t.co/eyJ4CtPed8"
1426081864,RT @TSTEnergy: Why Google Wants to Help You Generate Your Own Electricity $GOOG http://t.co/ibftL4xNMr http://t.co/aSsU9R01H3
1425474055,Setups for Wednesday http://t.co/MCi3hqXv1q other stocks to watch $AAPL $GOOG $AMBA $BBY $ MBLY $TMUS $BV PAY $CERE $NURO $DATA $CTRX $ECOL
1425308875,RT @WSJ: Google confirms plan to offer wireless service: http://t.co/bXS7wtzVMG $GOOG #MWC15
1425309177,RT @WSJ: Google confirms plan to offer wireless service: http://t.co/bXS7wtzVMG $GOOG #MWC15
1426088366,"RT @WSJ: Google opens first Google-branded store, in London: http://t.co/7BRMElDu4t $GOOG http://t.co/L06H93Zwif"
1426707041,Evening brief: Slower-paced Fed sends loonie soaring http://t.co/SF304hswI6 $GM $COP $GOOG $FED $USDCAD $MACRO #cdnecon #eurozone
1425323414,RT @RANsquawk: Google $GOOG $GOOGL u/g at Bank of America. Shares moving higher
1426160005,RT @SilviaAscarelli: The blueprint so you can follow Google's CFO into early retirement: http://t.co/sHpoAllw1l $GOOG http://t.co/N0Ksbndh0t
1425681423,RT @WSJ: Google’s planned wireless service has a catch: it will only work on the latest Nexus smartphone. http://t.co/uhNM8cAR1l $GOOG
1426071100,RT @MarketCurrents: Google opens first ever Google Shop http://t.co/gL5mHoBU6t $GOOG $GOOGL
1425485390,RT @WSJ: Some of Silicon Valley’s biggest companies are on a real estate buying binge: http://t.co/e1fPBFGUVT $GOOG $APPL $FB http://t.co/u…
1425528499,"RT @WSJ: Yes, Google+ is a disappointment. But it still helped Google fight Facebook: http://t.co/DqDYOktB4T $GOOG $FB"
1426114626,"RT @GoogleReporter: Google Announces #Android 5.1 #Lollipop
HD Voice, Multi-SIM, Device Protection
http://t.co/NbLJpzuQpz
$GOOGL $GOOG http…"
1426489240,"RT @GoogleReporter: Google Flights Now Shows if You’ll have Wi-Fi, Power &amp; More
http://t.co/zSSjVUUrWd
$GOOGL $GOOG #Android #USA http://t.…"
1425309959,RT @WSJ: Google confirms plan to offer wireless service: http://t.co/bXS7wtzVMG $GOOG #MWC15
1426644099,RT @greensboro_nc: Reminder: Google Maps Has Last Train (Drunk Train) Feature - Gothamist http://t.co/ygIGxI4xK9 #Google $GOOG $GOOGL http:…
1425308794,RT @WSJ: Google confirms plan to offer wireless service: http://t.co/bXS7wtzVMG $GOOG #MWC15
1425630010,"RT @WSJ: Yes, Google+ is a disappointment. But it still helped Google fight Facebook: http://t.co/DqDYOktB4T $GOOG $FB"
1426869032,RT @2morrowknight: Be A #Google Power Searcher: 9 Tips for Finding Exactly What You Want https://t.co/yGw7ZfhhcS $GOOG #SEO #SEM http://t.c…
1425777583,RT @TweakTown: .@Google rumored to be working on @Android #VR $GOOG http://t.co/D8zNDyFRl5 http://t.co/5dEGxeR1iv
1425682467,"@MelissaLeeCNBC  He @BKBrianKelly  also""liked"" $GPRO when it was about 20% higher-if $GOOG has not made $$ on You tube--they can on media-no"
1426180535,RT @geerlingguy: Another one bites the dust: Google shutting down Google Code in 10 months: http://t.co/J3dhcZ9Y9d $GOOG
1426083275,"RT @WSJ: Google opens first Google-branded store, in London: http://t.co/7BRMElDu4t $GOOG http://t.co/L06H93Zwif"
1426080574,"RT @WSJ: Google opens first Google-branded store, in London: http://t.co/7BRMElDu4t $GOOG http://t.co/L06H93Zwif"
1426530379,"RT @MicroFundy: New Tumblr:

""Why I don’t like the $17,000 Apple Watch""

http://t.co/EKvuahUmtJ
$AAPL $GOOGL $GOOG http://t.co/7sSJMPYAUx"
1425397997,RT @WSJ: Google confirms plan to offer wireless service: http://t.co/bXS7wtzVMG $GOOG #MWC15
1426087912,RT @Marvin_Mathew: Looks like $GOOG is changing strategies. First branded store opens up in London. http://t.co/qsRbkrWAhz #tech #Google ht…
1425425107,RT @Weeklyoptions: http://t.co/xdAgCCN35s Stocks You Should Be Watching Today $goog $pcln
1425416809,RT @WSJ: Google confirms plan to offer wireless service: http://t.co/bXS7wtzVMG $GOOG #MWC15
1426080663,"RT @WSJ: Google opens first Google-branded store, in London: http://t.co/7BRMElDu4t $GOOG http://t.co/L06H93Zwif"
1425326079,RT @howardlindzon: Been a while since $goog trended on the green side of things on @Stocktwits. Happy and long. http://t.co/tRyDvIqmMo
1425321229,RT @WSJ: Google confirms plan to offer wireless service: http://t.co/bXS7wtzVMG $GOOG #MWC15
1426041528,"RT @GoogleReporter: Google Accidentally Reveals 'Interactive Events' App
In Play Store
http://t.co/zN3MGCISL7
$GOOGL $GOOG #Android http://…"
1426080535,"RT @WSJ: Google opens first Google-branded store, in London: http://t.co/7BRMElDu4t $GOOG http://t.co/L06H93Zwif"
1426202768,@MKBHD Maybe they're waiting to release the LTE version when $GOOG launches their MVNO.
1426081689,"RT @WSJ: Google opens first Google-branded store, in London: http://t.co/7BRMElDu4t $GOOG http://t.co/L06H93Zwif"
1426080896,"RT @WSJ: Google opens first Google-branded store, in London: http://t.co/7BRMElDu4t $GOOG http://t.co/L06H93Zwif"
1426081966,"RT @WSJ: Google opens first Google-branded store, in London: http://t.co/7BRMElDu4t $GOOG http://t.co/L06H93Zwif"
1426073760,"RT @The_Real_Fly: So the $goog cfo is retiring because he wants to go ""back-packing"". Fucking hipsters"
1426080739,"RT @WSJ: Google opens first Google-branded store, in London: http://t.co/7BRMElDu4t $GOOG http://t.co/L06H93Zwif"
1426045219,RT @howardlindzon: Google CFO announces resignation on Google + which means it's not public information yet \ud83d\ude1c $goog http://t.co/…
1425416819,RT @WSJ: Google confirms plan to offer wireless service: http://t.co/bXS7wtzVMG $GOOG #MWC15
1426080551,"RT @WSJ: Google opens first Google-branded store, in London: http://t.co/7BRMElDu4t $GOOG http://t.co/L06H93Zwif"
1426085089,"RT @WSJ: Google opens first Google-branded store, in London: http://t.co/7BRMElDu4t $GOOG http://t.co/L06H93Zwif"
1426691783,RT @craigbuj: the next wave of cord-cutters $AAPL $AMZN $GOOG $DISH http://t.co/AWXCulQRVs http://t.co/5WCILojuPP
1425308834,RT @WSJ: Google confirms plan to offer wireless service: http://t.co/bXS7wtzVMG $GOOG #MWC15
1426080529,"RT @WSJ: Google opens first Google-branded store, in London: http://t.co/7BRMElDu4t $GOOG http://t.co/L06H93Zwif"
1425528350,"RT @WSJ: Yes, Google+ is a disappointment. But it still helped Google fight Facebook: http://t.co/DqDYOktB4T $GOOG $FB"
1425336015,"RT @lindastern: While you were busy Googling everything, @Fidelity was busy selling @Google. http://t.co/kAv3gpyFhh via @MacMutual @Reuters…"
1426080569,"RT @WSJ: Google opens first Google-branded store, in London: http://t.co/7BRMElDu4t $GOOG http://t.co/L06H93Zwif"
1425588339,"@ilovehumanity Uh, show me a great story written or produced by a #Google staffer.... We do original journalism, $GOOG doesn't."
1425767556,RT @WSJ: Google’s planned wireless service has a catch: it will only work on the latest Nexus smartphone. http://t.co/uhNM8cAR1l $GOOG
1425621272,RT @SeekingAlpha: Nokia Is Preparing For Its Android Future http://t.co/A6uWQE8kIl $GOOG #GOOGLE $GOOGL $NOK
1425680774,RT @WSJ: Google’s planned wireless service has a catch: it will only work on the latest Nexus smartphone. http://t.co/uhNM8cAR1l $GOOG
1425317908,RT @WSJ: Google confirms plan to offer wireless service: http://t.co/bXS7wtzVMG $GOOG #MWC15
1425680918,RT @WSJ: Google’s planned wireless service has a catch: it will only work on the latest Nexus smartphone. http://t.co/uhNM8cAR1l $GOOG
1425315002,@TheIpHawk Been a long time since I saw mention of $GOOG case wonder whats coming?
1425311435,RT @WSJ: Google confirms plan to offer wireless service: http://t.co/bXS7wtzVMG $GOOG #MWC15
1425485585,RT @WSJ: Some of Silicon Valley’s biggest companies are on a real estate buying binge: http://t.co/e1fPBFGUVT $GOOG $APPL $FB http://t.co/u…
1425434887,"RT @greensboro_nc: Google Wants to Make Wireless Airwaves Less Exclusive, Cheaper - Wall… http://t.co/jtQd9b8NkQ #Google $GOOG $GOOGL http:…"
1425382009,"RT @RiCHi: Confirmed: Google 'Nexus' wireless plan plan -- $GOOG #MVNO FTW?
 @Computerworld ~~~ http://t.co/gN6knzqBqC ~~~"
1426042093,"RT @GoogleReporter: Google Accidentally Reveals 'Interactive Events' App
In Play Store
http://t.co/zN3MGCISL7
$GOOGL $GOOG #Android http://…"
1425311063,RT @WSJ: Google confirms plan to offer wireless service: http://t.co/bXS7wtzVMG $GOOG #MWC15
1425868455,"RT @GoogleReporter: Google Launching Virtual Reality for Android
http://t.co/8xs00N9zL9
$GOOGL $GOOG #VR #tech http://t.co/T1FkakyuAS"
1426048518,"RT @GoogleReporter: Google Accidentally Reveals 'Interactive Events' App
In Play Store
http://t.co/zN3MGCISL7
$GOOGL $GOOG #Android http://…"
1425310118,RT @Shangudar: WSJ: Google confirms plan to offer wireless service: http://t.co/n5EBkRDLjk $GOOG #MWC15
1426031994,"RT @GoogleReporter: Google Accidentally Reveals 'Interactive Events' App
In Play Store
http://t.co/zN3MGCISL7
$GOOGL $GOOG #Android http://…"
1425399057,RT @chrismarriott: A line in the sand has been drawn between $AAPL protecting your privacy and $GOOG selling it.
